ocid,tender/id,tender/title,buyer/name,tenderclassification/description,tender/procurementMethod,amount,num_tenderers,duration_days,flag_single_bidder,flag_zero_bidders,flag_short_window,flag_non_open,flag_high_value,flag_buyer_concentration,flag_round_amount,ml_anomaly_flag,anomaly_score,risk_score,risk_tier,risk_explanation
ocds-kjhdrl-2016_DoWR_1358_1,2016_DoWR_1358_1,IM at Bakulduba3,Department of Water Resources,Civil Works,Open Tender,11374362.0,9,180,0,0,0,0,0,0,0,0,0.11726317958593391,1.76,🟢 Low,No specific flags triggered
ocds-kjhdrl-2017_BTC_1733_23,2017_BTC_1733_23,TN_136_23,Bodoland Territorial Council-PWD,Civil Works,Open Tender,29799176.0,2,180,0,0,0,0,0,0,0,0,0.11699119456116891,1.75,🟢 Low,No specific flags triggered
ocds-kjhdrl-2016_DoWR_1394_1,2016_DoWR_1394_1,IM to Jhanji Bund2,Department of Water Resources,Civil Works,Open Tender,8775097.0,10,180,0,0,0,0,0,0,0,0,0.11519423736597334,1.73,🟢 Low,No specific flags triggered
ocds-kjhdrl-2016_DoWR_1411_1,2016_DoWR_1411_1,I.M Mansiri at Rangajan Mirigaon-2,Department of Water Resources,Civil Works,Open Tender,21168717.0,6,180,0,0,0,0,0,0,0,0,0.11506019621611674,1.73,🟢 Low,No specific flags triggered
ocds-kjhdrl-2016_DoWR_1170_1,2016_DoWR_1170_1,IM Dhansiri,Department of Water Resources,Civil Works,Open Tender,18424575.0,7,180,0,0,0,0,0,0,0,0,0.11456080401284996,1.72,🟢 Low,No specific flags triggered
ocds-kjhdrl-2016_DoWR_942_1,2016_DoWR_942_1,Bipuria-,Department of Water Resources,Civil Works,Open Tender,17501000.0,7,180,0,0,0,0,0,0,0,0,0.11367795015959081,1.71,🟢 Low,No specific flags triggered
ocds-kjhdrl-2017_PWBNH_2027_1,2017_PWBNH_2027_1,Establishment of 21 nos new Polytechnics in different district of Assam under plan during 2011 12 at Choto Wapoo Haflong in Dima Hasao District Including internal Electrical works_Balance work,Public Works Building and NH Department,Civil Works - Building,Open Tender,65163000.0,2,180,0,0,0,0,0,0,0,0,0.1133441274599355,1.7,🟢 Low,No specific flags triggered
ocds-kjhdrl-2017_PWD_1542_11,2017_PWD_1542_11,Barpeta/RIDF-XXII/08,Public Works Roads Department,Civil Works,Open Tender,5890000.0,9,180,0,0,0,0,0,0,0,0,0.11327868816834252,1.7,🟢 Low,No specific flags triggered
ocds-kjhdrl-2017_DoWR_1975_1,2017_DoWR_1975_1,Saralbhanga,Department of Water Resources,Civil Works,Open Tender,23371000.0,4,180,0,0,0,0,0,0,0,0,0.11333951318264712,1.7,🟢 Low,No specific flags triggered
ocds-kjhdrl-2017_DOT_1654_1,2017_DOT_1654_1,"Buddhist Destination Centre at Sivasagar Buddha Vihar, Sivasagar District, Assam",Department of Tourism,Civil Works,Open Tender,33719687.0,7,180,0,0,0,0,0,0,0,0,0.11359850829154683,1.7,🟢 Low,No specific flags triggered
ocds-kjhdrl-2016_DOT_1337_1,2016_DOT_1337_1,Construction of the proposed Modern Yatriniwas at Amingaon,Department of Tourism,Civil Works,Open Tender,7467058.0,8,180,0,0,0,0,0,0,0,0,0.11275012780595373,1.69,🟢 Low,No specific flags triggered
ocds-kjhdrl-2017_DoWR_2039_1,2017_DoWR_2039_1,Nagdhirgram,Department of Water Resources,Civil Works,Open Tender,20824996.0,6,180,0,0,0,0,0,0,0,0,0.11288056732439689,1.69,🟢 Low,No specific flags triggered
ocds-kjhdrl-2017_PWD_1542_29,2017_PWD_1542_29,Darrang/RIDF-XXII/02,Public Works Roads Department,Civil Works,Open Tender,22956700.0,8,180,0,0,0,0,0,0,0,0,0.11210339320123552,1.68,🟢 Low,No specific flags triggered
ocds-kjhdrl-2016_NHM_1117_1,2016_NHM_1117_1,Construction of Blood Bank with Blood Component Separation unit at Dhubri District Hospital Campus in Dhubri District,National Health Mission,Civil Works - Building,Open Tender,7203000.0,8,180,0,0,0,0,0,0,0,0,0.11121304777882057,1.67,🟢 Low,No specific flags triggered
ocds-kjhdrl-2017_PWD_1542_61,2017_PWD_1542_61,Charaideo/RIDF-XXII/02,Public Works Roads Department,Civil Works,Open Tender,30402000.0,7,180,0,0,0,0,0,0,0,0,0.11084588675361828,1.66,🟢 Low,No specific flags triggered
ocds-kjhdrl-2017_ICD_1643_3,2017_ICD_1643_3,"Group. No. II Construction of boundary wall,Main gate with security room for Industrial Infrastructure at block level under Telahi development block, Dist-Lakhimpur",Industries and Commerce Department,Civil Works,Open Tender,7307629.0,7,180,0,0,0,0,0,0,0,0,0.10925729449979871,1.64,🟢 Low,No specific flags triggered
ocds-kjhdrl-2016_NHM_1164_1,2016_NHM_1164_1,Construction of CHC with residential quarters at Simonabasti in Nagaon District under NHM Assam,National Health Mission,Civil Works - Building,Open Tender,50054595.0,4,180,0,0,0,0,0,0,0,0,0.10835379976174953,1.63,🟢 Low,No specific flags triggered
ocds-kjhdrl-2017_ID_3741_1,2017_ID_3741_1,Construction of Hume pipe/Cross drainage/Field Channel/CC,Irrigation Department,Civil Works,Open Tender,11916800.0,9,180,0,0,0,0,0,0,0,0,0.10551345536628787,1.58,🟢 Low,No specific flags triggered
ocds-kjhdrl-2017_DoWR_1822_1,2017_DoWR_1822_1,I.M to Chaulkhowa Ring-Pk1,Department of Water Resources,Civil Works,Open Tender,9861355.0,9,180,0,0,0,0,0,0,0,0,0.10438704762980011,1.57,🟢 Low,No specific flags triggered
ocds-kjhdrl-2016_SCD_1232_1,2016_SCD_1232_1,Kulsi group 3,Soil Conservation Department,Civil Works,Open Tender,7592690.0,6,180,0,0,0,0,0,0,0,0,0.10424859503663075,1.56,🟢 Low,No specific flags triggered
ocds-kjhdrl-2017_ICD_3745_2,2017_ICD_3745_2,Improvement of truck parking yard at IGC  Chaygaon  Chatabari,Industries and Commerce Department,Civil Works – Roads,Open Tender,1808471.0,5,180,0,0,0,0,0,0,0,0,0.10403475321005073,1.56,🟢 Low,No specific flags triggered
ocds-kjhdrl-2016_DoWR_928_1,2016_DoWR_928_1,Sonali pothar-pk2,Department of Water Resources,Civil Works,Open Tender,19462824.0,6,180,0,0,0,0,0,0,0,0,0.10400860056247796,1.56,🟢 Low,No specific flags triggered
ocds-kjhdrl-2016_BTC_1085_6,2016_BTC_1085_6,BTC/AOP/2016-17/11,Bodoland Territorial Council-PWD,Civil Works,Open Tender,27216988.0,2,180,0,0,0,0,0,0,0,0,0.10252262945165402,1.54,🟢 Low,No specific flags triggered
ocds-kjhdrl-2016_NHM_1109_1,2016_NHM_1109_1,Construction of CHC with residential accomodation for staff at Sivasagar,National Health Mission,Civil Works - Building,Open Tender,48466033.0,4,180,0,0,0,0,0,0,0,0,0.10250308510575534,1.54,🟢 Low,No specific flags triggered
ocds-kjhdrl-2017_ICD_1643_2,2017_ICD_1643_2,"Group. No. I Construction of boundary wall, for Industrial Infrastructure at block level under Telahi development block, Dist-Lakhimpur",Industries and Commerce Department,Civil Works,Open Tender,5815861.0,7,180,0,0,0,0,0,0,0,0,0.10181221199099799,1.53,🟢 Low,No specific flags triggered
ocds-kjhdrl-2017_PWD_1542_4,2017_PWD_1542_4,Barpeta/RIDF-XXII/01,Public Works Roads Department,Civil Works,Open Tender,5197000.0,8,180,0,0,0,0,0,0,0,0,0.10073188112259357,1.51,🟢 Low,No specific flags triggered
ocds-kjhdrl-2016_SCD_1239_1,2016_SCD_1239_1,Chandrapur 1,Soil Conservation Department,Civil Works,Open Tender,3873852.0,7,180,0,0,0,0,0,0,0,0,0.1003124109172,1.5,🟢 Low,No specific flags triggered
ocds-kjhdrl-2017_DoWR_4093_1,2017_DoWR_4093_1,A/E Adabari to Kukarjan Pk1,Department of Water Resources,Civil Works,Open Tender,16035463.0,7,180,0,0,0,0,0,0,0,0,0.10010760952645226,1.5,🟢 Low,No specific flags triggered
ocds-kjhdrl-2017_BoTC_3747_1,2017_BoTC_3747_1,Const. of interlocking CC Block pavement from Sialmari PWD road to Narabari Santhal village,Bodoland Territorial Council,Civil Works,Open Tender,8667000.0,2,180,0,0,0,0,0,0,0,0,0.09999700408814738,1.5,🟢 Low,No specific flags triggered
ocds-kjhdrl-2016_PWBNH_1134_1,2016_PWBNH_1134_1,Reconstruction of Assam House at Delhi,Public Works Building and NH Department,Civil Works - Others,Open Tender,47191000.0,4,180,0,0,0,0,0,0,0,0,0.09976836234809539,1.5,🟢 Low,No specific flags triggered
ocds-kjhdrl-2016_SCD_1233_1,2016_SCD_1233_1,Kulsi group 5,Soil Conservation Department,Civil Works,Open Tender,4754288.0,7,180,0,0,0,0,0,0,0,0,0.09936139323513182,1.49,🟢 Low,No specific flags triggered
ocds-kjhdrl-2017_BTC_1747_5,2017_BTC_1747_5,TN_138/05,Bodoland Territorial Council-PWD,Civil Works,Open Tender,24938507.0,2,180,0,0,0,0,0,0,0,0,0.0986852203778239,1.48,🟢 Low,No specific flags triggered
ocds-kjhdrl-2016_DoWR_1478_1,2016_DoWR_1478_1,Katigorah,Department of Water Resources,Civil Works,Open Tender,23981082.0,2,180,0,0,0,0,0,0,0,0,0.09829036962778215,1.47,🟢 Low,No specific flags triggered
ocds-kjhdrl-2017_DoWR_1664_1,2017_DoWR_1664_1,katigorah re-tender,Department of Water Resources,Civil Works,Open Tender,23981082.0,2,180,0,0,0,0,0,0,0,0,0.09829036962778215,1.47,🟢 Low,No specific flags triggered
ocds-kjhdrl-2017_FD_2882_1,2017_FD_2882_1,"Development of Pokhora Fish Seed Farm, Nalbari",Department of Fisheries,Civil Works,Open Tender,10169025.0,9,180,0,0,0,0,0,0,0,0,0.09776454784032895,1.47,🟢 Low,No specific flags triggered
ocds-kjhdrl-2017_PWBNH_1662_1,2017_PWBNH_1662_1,Creation infrastructure or the requirement cell of the Guwahati High Court in the newly allotted space existing protocol section of old block at Guwahati,Public Works Building and NH Department,Civil Works - Building,Open Tender,2069760.0,4,180,0,0,0,0,0,0,0,0,0.09728930420298842,1.46,🟢 Low,No specific flags triggered
ocds-kjhdrl-2017_PWBNH_1911_1,2017_PWBNH_1911_1,Construction of boundary wall for Assam State Disaster Management Authority ASDMA office complex with Training Infrastructure and State Emergency Operation Centre SEOC at Maidamgaon Beltola Guwahati,Public Works Building and NH Department,Civil Works,Open Tender,4986500.0,7,180,0,0,0,0,0,0,0,0,0.09733943348322338,1.46,🟢 Low,No specific flags triggered
ocds-kjhdrl-2017_DoWR_1681_1,2017_DoWR_1681_1,I.M at  Bardanga Pak-1,Department of Water Resources,Civil Works,Open Tender,4362943.0,8,180,0,0,0,0,0,0,0,0,0.0965981560795165,1.45,🟢 Low,No specific flags triggered
ocds-kjhdrl-2016_DoWR_1455_1,2016_DoWR_1455_1,Bardangapk3,Department of Water Resources,Civil Works,Open Tender,18837020.0,6,180,0,0,0,0,0,0,0,0,0.09588546807133069,1.44,🟢 Low,No specific flags triggered
ocds-kjhdrl-2016_DoWR_1458_1,2016_DoWR_1458_1,I.M of Jarasar-2,Department of Water Resources,Civil Works,Open Tender,4424496.0,8,180,0,0,0,0,0,0,0,0,0.09627968338374149,1.44,🟢 Low,No specific flags triggered
ocds-kjhdrl-2016_ID_1135_1,2016_ID_1135_1,Gossaipur Flow Irrigation Scheme under AIBP for the year 2013_14 under Silchar Division_I Silchar,Irrigation Department,Civil Works - Others,Open Tender,34747420.0,2,180,0,0,0,0,0,0,0,0,0.09594755500224694,1.44,🟢 Low,No specific flags triggered
ocds-kjhdrl-2016_BTC_1060_1,2016_BTC_1060_1,AOP_01/BTC/2016-17,Bodoland Territorial Council-PWD,Civil Works,Open Tender,24755835.0,2,180,0,0,0,0,0,0,0,0,0.09502229292104913,1.43,🟢 Low,No specific flags triggered
ocds-kjhdrl-2017_ICD_1909_2,2017_ICD_1909_2,"Construction of 2(Two) nos main gate with security room at Industrial Area Malinibill, Silchar",Industries and Commerce Department,Civil Works,Open Tender,1528900.0,3,180,0,0,0,0,0,0,0,0,0.09527327748203629,1.43,🟢 Low,No specific flags triggered
ocds-kjhdrl-2017_DoWR_1812_1,2017_DoWR_1812_1,Chapakhowapk1,Department of Water Resources,Civil Works,Open Tender,3395226.0,7,180,0,0,0,0,0,0,0,0,0.09475860891183019,1.42,🟢 Low,No specific flags triggered
ocds-kjhdrl-2016_DoWR_1425_1,2016_DoWR_1425_1,I.M of river Belsiri -3,Department of Water Resources,Civil Works,Open Tender,3317235.0,7,180,0,0,0,0,0,0,0,0,0.09496710646045925,1.42,🟢 Low,No specific flags triggered
ocds-kjhdrl-2017_PWD_1542_62,2017_PWD_1542_62,Sivasagar/RIDF-XXII/01,Public Works Roads Department,Civil Works,Open Tender,37739000.0,5,180,0,0,0,0,0,0,0,0,0.0942831264125733,1.41,🟢 Low,No specific flags triggered
ocds-kjhdrl-2017_NHM_1912_1,2017_NHM_1912_1,Construction of XRay Room cum Ultrasound room at Lumding FRU in Hojai District under NHM Assam,National Health Mission,Civil Works - Building,Open Tender,2253534.0,4,180,0,0,0,0,0,0,0,0,0.09346334151941049,1.4,🟢 Low,No specific flags triggered
ocds-kjhdrl-2017_PWBNH_1666_1,2017_PWBNH_1666_1,Construction of Conference hall at Ground floor adjacent to Zoology Department of Arya Vidyapith College Guwahat 16 Balance work of Ground Floor,Public Works Building and NH Department,Civil Works - Building,Open Tender,2247920.0,4,180,0,0,0,0,0,0,0,0,0.0932395906003679,1.4,🟢 Low,No specific flags triggered
ocds-kjhdrl-2016_DoWR_1151_1,2016_DoWR_1151_1,IM Dikhow bund at Julatup1,Department of Water Resources,Civil Works,Open Tender,10183743.0,8,180,0,0,0,0,0,0,0,0,0.09250397788552234,1.39,🟢 Low,No specific flags triggered
ocds-kjhdrl-2016_DoWR_1396_1,2016_DoWR_1396_1,IM at Jhanji 4,Department of Water Resources,Civil Works,Open Tender,10863684.0,8,180,0,0,0,0,0,0,0,0,0.09252598454321315,1.39,🟢 Low,No specific flags triggered
ocds-kjhdrl-2016_PWBNH_960_1,2016_PWBNH_960_1,Construction of Treasury Building 3 storied R.C.C. for Treasury office at Diphu,Public Works Building and NH Department,Civil Works,Open Tender,22794662.0,7,180,0,0,0,0,0,0,0,0,0.09243974190010995,1.39,🟢 Low,No specific flags triggered
ocds-kjhdrl-2016_NHM_1120_1,2016_NHM_1120_1,Construction of Blood Bank with BCSU at Mangaldai Civil Hospital in Darrang District under NHM Assam,National Health Mission,Civil Works - Building,Open Tender,7234000.0,7,180,0,0,0,0,0,0,0,0,0.0923187167770888,1.38,🟢 Low,No specific flags triggered
ocds-kjhdrl-2017_PWD_1542_2,2017_PWD_1542_2,Baksa/RIDF-XXII/02,Public Works Roads Department,Civil Works,Open Tender,24717700.0,7,180,0,0,0,0,0,0,0,0,0.09198922821993949,1.38,🟢 Low,No specific flags triggered
ocds-kjhdrl-2017_DoWR_1942_1,2017_DoWR_1942_1,I.M to protect Dakhala area,Department of Water Resources,Civil Works,Open Tender,19841689.0,5,180,0,0,0,0,0,0,0,0,0.09100755271225636,1.37,🟢 Low,No specific flags triggered
ocds-kjhdrl-2017_DoWR_2040_1,2017_DoWR_2040_1,Chotonilibari,Department of Water Resources,Civil Works,Open Tender,18274953.0,6,180,0,0,0,0,0,0,0,0,0.08980331762598692,1.35,🟢 Low,No specific flags triggered
ocds-kjhdrl-2017_DoWR_1960_1,2017_DoWR_1960_1,I.M from Khaponikusi to Kuntibari,Department of Water Resources,Civil Works,Open Tender,5808710.0,8,180,0,0,0,0,0,0,0,0,0.08907299460574458,1.34,🟢 Low,No specific flags triggered
ocds-kjhdrl-2016_DoWR_1440_1,2016_DoWR_1440_1,I.M at Gabharu R/B-5,Department of Water Resources,Civil Works,Open Tender,9959763.0,8,180,0,0,0,0,0,0,0,0,0.08913118507053974,1.34,🟢 Low,No specific flags triggered
ocds-kjhdrl-2017_FD_2884_1,2017_FD_2884_1,"Renovation of Padum Pukhuri Fish Sed Farm, Morigaon",Department of Fisheries,Civil Works,Open Tender,11133365.0,8,180,0,0,0,0,0,0,0,0,0.08894173428587526,1.33,🟢 Low,No specific flags triggered
ocds-kjhdrl-2016_DoWR_1150_1,2016_DoWR_1150_1,IM river Tingrai,Department of Water Resources,Civil Works,Open Tender,12510148.0,7,180,0,0,0,0,0,0,0,0,0.08729200419084071,1.31,🟢 Low,No specific flags triggered
ocds-kjhdrl-2016_DoWR_1477_1,2016_DoWR_1477_1,IM from Tekelifuta-2,Department of Water Resources,Civil Works,Open Tender,14230470.0,7,180,0,0,0,0,0,0,0,0,0.0876528406296323,1.31,🟢 Low,No specific flags triggered
ocds-kjhdrl-2017_NHM_1757_1,2017_NHM_1757_1,Construction of Drs Qtr 1 unit and Nrs Qtr 2 units AT Gr-C at Chenijan in Jorhat District under NHM Assam,National Health Mission,Civil Works - Building,Open Tender,2087826.0,3,180,0,0,0,0,0,0,0,0,0.08653241223233021,1.3,🟢 Low,No specific flags triggered
ocds-kjhdrl-2016_DoWR_1471_1,2016_DoWR_1471_1,Mikirgaonpk5,Department of Water Resources,Civil Works,Open Tender,20143451.0,4,180,0,0,0,0,0,0,0,0,0.08672220429986133,1.3,🟢 Low,No specific flags triggered
ocds-kjhdrl-2016_PWBNH_997_1,2016_PWBNH_997_1,Construction of residential accommodation of Sub- Divisional Judicial   Magistrate_M and Munsiff cum Judicial Magistrate 1st Class at Gohpur in Sonitpur Distric,Public Works Building and NH Department,Civil Works - Building,Open Tender,9133972.0,7,180,0,0,0,0,0,0,0,0,0.08519200482073597,1.28,🟢 Low,No specific flags triggered
ocds-kjhdrl-2017_DoWR_1770_1,2017_DoWR_1770_1,Silghatpk3(Re-tender),Department of Water Resources,Civil Works,Open Tender,6817139.0,8,180,0,0,0,0,0,0,0,0,0.08480876203884402,1.27,🟢 Low,No specific flags triggered
ocds-kjhdrl-2017_FD_2887_1,2017_FD_2887_1,"Construction of Fish Marketing Stall at Tulungia, Bongaigaon",Department of Fisheries,Civil Works,Open Tender,2455250.0,5,180,0,0,0,0,0,0,0,0,0.0849220932563527,1.27,🟢 Low,No specific flags triggered
ocds-kjhdrl-2017_PWD_1542_5,2017_PWD_1542_5,Barpeta/RIDF-XXII/02,Public Works Roads Department,Civil Works,Open Tender,9088000.0,8,180,0,0,0,0,0,0,0,0,0.08408691572106619,1.26,🟢 Low,No specific flags triggered
ocds-kjhdrl-2017_PWBNH_1808_1,2017_PWBNH_1808_1,Construction of District Judicial Court Building G plus 3 at Sivasagar Assam Group_B  Providing D G Set,Public Works Building and NH Department,Electrical Works,Open Tender,2006560.0,2,180,0,0,0,0,0,0,0,0,0.08341482599199468,1.25,🟢 Low,No specific flags triggered
ocds-kjhdrl-2017_BTC_1733_15,2017_BTC_1733_15,TN_136_15,Bodoland Territorial Council-PWD,Civil Works,Open Tender,23137830.0,2,180,0,0,0,0,0,0,0,0,0.08326815039026536,1.25,🟢 Low,No specific flags triggered
ocds-kjhdrl-2016_DoWR_1167_1,2016_DoWR_1167_1,IM Dikhow bund L/B1,Department of Water Resources,Civil Works,Open Tender,12025307.0,7,180,0,0,0,0,0,0,0,0,0.08321201220639707,1.25,🟢 Low,No specific flags triggered
ocds-kjhdrl-2017_DoIT_2044_1,2017_DoIT_2044_1,Selection of Agency for Unified State Portal,Principal Secretary-Department of Information Technology,Miscellaneous Services,Open Tender,8206496.5,6,180,0,0,0,0,0,0,0,0,0.08309327615659545,1.25,🟢 Low,No specific flags triggered
ocds-kjhdrl-2016_DoWR_1401_1,2016_DoWR_1401_1,IM at Gainadi3,Department of Water Resources,Civil Works,Open Tender,8796815.0,8,180,0,0,0,0,0,0,0,0,0.08167017794766995,1.23,🟢 Low,No specific flags triggered
ocds-kjhdrl-2017_ICD_2588_1,2017_ICD_2588_1,Setting up of Project Management Unit(PMU) under EODB at DICC  office Nalbari Grno5,Industries and Commerce Department,Civil Works,Open Tender,2193125.0,4,180,0,0,0,0,0,0,0,0,0.08200382988792765,1.23,🟢 Low,No specific flags triggered
ocds-kjhdrl-2017_DoWR_1830_1,2017_DoWR_1830_1,"I.M at Borbeel village ,Pk-1",Department of Water Resources,Civil Works,Open Tender,8788009.0,8,180,0,0,0,0,0,0,0,0,0.08123718374477595,1.22,🟢 Low,No specific flags triggered
ocds-kjhdrl-2016_DoWR_1450_1,2016_DoWR_1450_1,I.M at Gabharu R/B-4,Department of Water Resources,Civil Works,Open Tender,2814569.0,6,180,0,0,0,0,0,0,0,0,0.08143260732943403,1.22,🟢 Low,No specific flags triggered
ocds-kjhdrl-2016_BTC_951_1,2016_BTC_951_1,"Construction of Muga P3 Basic Seed Station at Kawabil, CC under Kokrajhar Civil Sub-Division, under NERTPS Programme for the year 2015-16, under Central Silk Board, Govt. of India",Bodoland Territorial Council-PWD,Civil Works,Open Tender,21980001.0,2,180,0,0,0,0,0,0,0,0,0.08106557284425653,1.22,🟢 Low,No specific flags triggered
ocds-kjhdrl-2017_PWD_1542_64,2017_PWD_1542_64,Sivasagar/RIDF-XXII/03,Public Works Roads Department,Civil Works,Open Tender,33075000.0,4,180,0,0,0,0,0,0,0,0,0.08073233480289943,1.21,🟢 Low,No specific flags triggered
ocds-kjhdrl-2017_PWBNH_1594_1,2017_PWBNH_1594_1,Construction of Assam Type Ckowkider Shed 2 units at Office Complex of Office of the Controller of Legal Metrology Assam Guwahati during the financial year 2016 17 under plan scheme,Public Works Building and NH Department,Civil Works - Building,Open Tender,2264396.0,3,180,0,0,0,0,0,0,0,0,0.0806316689534351,1.21,🟢 Low,No specific flags triggered
ocds-kjhdrl-2016_DoWR_1153_1,2016_DoWR_1153_1,IM Nilambazar,Department of Water Resources,Civil Works,Open Tender,20533000.0,3,180,0,0,0,0,0,0,0,0,0.07982481000694297,1.2,🟢 Low,No specific flags triggered
ocds-kjhdrl-2017_BoTC_3746_1,2017_BoTC_3746_1,Const. of interlocking CC Block pavement at North Debargaon Santhal village,Bodoland Territorial Council,Civil Works,Open Tender,6933000.0,2,180,0,0,0,0,0,0,0,0,0.07958413901381867,1.19,🟢 Low,No specific flags triggered
ocds-kjhdrl-2016_DoWR_1473_1,2016_DoWR_1473_1,IM B/dyke Bessamora-2,Department of Water Resources,Civil Works,Open Tender,16351884.0,6,180,0,0,0,0,0,0,0,0,0.07906627767052998,1.19,🟢 Low,No specific flags triggered
ocds-kjhdrl-2017_PWBNH_1753_1,2017_PWBNH_1753_1,Roof Changing Providing Dynaroof or the Assam type building within the campus of District and Session Judge Court Complex Kamrup Metro including necessary portion wood work and ceiling,Public Works Building and NH Department,Civil Works - Building,Open Tender,2112490.0,2,180,0,0,0,0,0,0,0,0,0.0779228089171966,1.17,🟢 Low,No specific flags triggered
ocds-kjhdrl-2017_PWBNH_1665_1,2017_PWBNH_1665_1,Roof Changing Providing Dynaroof or the Assam type building within the campus of District and Session Judge Court Complex Kamrup Metro including necessary portion wood work and ceiling,Public Works Building and NH Department,Civil Works - Building,Open Tender,2112490.0,2,180,0,0,0,0,0,0,0,0,0.0779228089171966,1.17,🟢 Low,No specific flags triggered
